dist_cnt_y1,dist_cnt_y2,dist_cnt_y3,dist_cnt,flt_nature_cnt_y1,flt_nature_cnt_y2,flt_nature_cnt_y3,flt_natrue_cnt
0,0,0,0.0,0,0,0,0.0
0,0,28705,2870.5,0,0,4,0.4
0,0,25935,2593.5,0,0,4,0.4
3723,3723,3723,2233.7999999999997,2,2,2,1.2
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
27713,27713,85082,22364.7,4,4,14,3.4
0,0,13088,1308.8000000000002,0,0,1,0.1
23943,23943,23943,14365.8,4,4,4,2.4
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
27716,27716,45116,18369.6,3,3,5,1.9999999999999998
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
1522,1522,24391,3200.1,2,2,6,1.6
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
25868,25868,25868,15520.8,2,2,2,1.2
0,0,0,0.0,0,0,0,0.0
0,0,23057,2305.7000000000003,0,0,4,0.4
27193,27193,27193,16315.8,4,4,4,2.4
0,0,29700,2970.0,0,0,4,0.4
0,0,28367,2836.7000000000003,0,0,4,0.4
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
52566,52566,132650,39548.0,4,4,11,3.1
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,27464,2746.4,0,0,3,0.30000000000000004
29250,29250,55728,20197.8,5,5,7,3.2
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
12751,12751,39229,10298.4,5,5,7,3.2
12751,12751,39229,10298.4,5,5,7,3.2
0,0,0,0.0,0,0,0,0.0
48880,48880,151101,39550.1,9,9,34,7.8999999999999995
16444,16444,32672,11489.2,2,2,4,1.4
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,26478,2647.8,0,0,2,0.2
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
10808,10808,64023,11806.3,1,1,26,3.1
0,0,24514,2451.4,0,0,4,0.4
0,0,0,0.0,0,0,0,0.0
0,0,47814,4781.400000000001,0,0,9,0.9
0,0,31176,3117.6000000000004,0,0,4,0.4
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
13767,13767,13767,8260.199999999999,2,2,2,1.2
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,13948,1394.8000000000002,0,0,2,0.2
25934,25934,25934,15560.4,2,2,2,1.2
29455,29455,29455,17673.0,4,4,4,2.4
0,0,0,0.0,0,0,0,0.0
32484,32484,36858,19927.8,6,6,10,3.9999999999999996
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,26176,2617.6000000000004,0,0,2,0.2
37286,37286,61241,24767.1,3,3,5,1.9999999999999998
37286,37286,61241,24767.1,3,3,5,1.9999999999999998
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,58399,5839.900000000001,0,0,8,0.8
0,0,0,0.0,0,0,0,0.0
28036,28036,28036,16821.6,4,4,4,2.4
0,0,0,0.0,0,0,0,0.0
30521,30521,60018,21262.3,3,3,6,2.0999999999999996
0,0,34503,3450.3,0,0,4,0.4
0,0,27365,2736.5,0,0,4,0.4
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
14686,14686,14686,8811.6,4,4,4,2.4
9500,9500,50175,9767.5,1,1,5,1.0
9500,9500,50175,9767.5,1,1,5,1.0
0,0,13586,1358.6000000000001,0,0,3,0.30000000000000004
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,14416,1441.6000000000001,0,0,4,0.4
0,0,26478,2647.8,0,0,2,0.2
77802,77802,104280,49329.0,6,6,8,3.8
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,32672,3267.2000000000003,0,0,4,0.4
25934,25934,25934,15560.4,2,2,2,1.2
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
72368,72368,86639,44847.899999999994,10,10,12,6.2
10867,10867,21675,7601.0,1,1,2,0.7
3890,3890,7780,2723.0,1,1,2,0.7
0,0,0,0.0,0,0,0,0.0
64126,64126,104071,42470.1,8,8,14,5.4
0,0,0,0.0,0,0,0,0.0
0,0,14066,1406.6000000000001,0,0,2,0.2
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
11867,11867,11867,7120.2,2,2,2,1.2
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,28705,2870.5,0,0,4,0.4
0,0,23902,2390.2000000000003,0,0,4,0.4
14518,14518,14518,8710.8,3,3,3,1.7999999999999998
25934,25934,25934,15560.4,2,2,2,1.2
0,0,27834,2783.4,0,0,4,0.4
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
12663,12663,12663,7597.799999999999,2,2,2,1.2
22303,22303,44672,15618.699999999999,2,2,4,1.4
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
10867,10867,32542,8687.7,1,1,3,0.8
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,14339,1433.9,0,0,2,0.2
0,0,16228,1622.8000000000002,0,0,2,0.2
0,0,29759,2975.9,0,0,4,0.4
24552,24552,24552,14731.199999999999,4,4,4,2.4
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,26478,2647.8,0,0,2,0.2
12934,12934,52412,11708.2,1,1,4,0.9
12934,12934,52412,11708.2,1,1,4,0.9
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
12076,12076,18114,7849.4,4,4,6,2.6
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
20357,20357,20357,12214.199999999999,3,3,3,1.7999999999999998
25934,25934,25934,15560.4,2,2,2,1.2
0,0,27869,2786.9,0,0,4,0.4
0,0,0,0.0,0,0,0,0.0
25934,25934,52412,18208.2,2,2,4,1.4
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
22853,22853,22853,13711.8,3,3,3,1.7999999999999998
0,0,0,0.0,0,0,0,0.0
12934,12934,25934,9060.4,1,1,2,0.7
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
85374,85374,167391,59426.100000000006,14,14,26,9.600000000000001
17845,17845,17845,10707.0,4,4,4,2.4
14577,14577,14577,8746.199999999999,3,3,3,1.7999999999999998
0,0,27512,2751.2000000000003,0,0,4,0.4
24749,24749,52636,17638.1,4,4,7,2.7
0,0,0,0.0,0,0,0,0.0
0,0,21675,2167.5,0,0,2,0.2
0,0,0,0.0,0,0,0,0.0
0,0,24700,2470.0,0,0,4,0.4
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
28438,28438,55222,19741.2,4,4,12,3.2
41851,41851,84933,29418.8,4,4,10,3.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,26478,2647.8,0,0,2,0.2
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
38566,38566,106249,29907.899999999998,6,6,16,4.6
0,0,15389,1538.9,0,0,3,0.30000000000000004
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,26478,2647.8,0,0,2,0.2
25934,25934,52412,18208.2,2,2,4,1.4
0,0,27869,2786.9,0,0,4,0.4
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,26478,2647.8,0,0,2,0.2
19567,19567,39075,13691.0,2,2,4,1.4
0,0,0,0.0,0,0,0,0.0
0,0,23713,2371.3,0,0,4,0.4
1758,1758,31415,4020.5,1,1,6,1.1
28070,28070,44237,18458.7,5,5,9,3.4
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,41224,4122.400000000001,0,0,5,0.5
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,14107,1410.7,0,0,2,0.2
0,0,28705,2870.5,0,0,4,0.4
0,0,28705,2870.5,0,0,4,0.4
0,0,0,0.0,0,0,0,0.0
0,0,72707,7270.700000000001,0,0,12,1.2000000000000002
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
28405,28405,57936,19996.1,4,4,10,3.0
24663,24663,24663,14797.8,4,4,4,2.4
0,0,0,0.0,0,0,0,0.0
0,0,26478,2647.8,0,0,2,0.2
0,0,0,0.0,0,0,0,0.0
0,0,27713,2771.3,0,0,4,0.4
28662,28662,28662,17197.2,4,4,4,2.4
25934,25934,25934,15560.4,2,2,2,1.2
25934,25934,25934,15560.4,2,2,2,1.2
0,0,0,0.0,0,0,0,0.0
0,0,33722,3372.2000000000003,0,0,10,1.0
0,0,0,0.0,0,0,0,0.0
25934,25934,52412,18208.2,2,2,4,1.4
0,0,0,0.0,0,0,0,0.0
0,0,55042,5504.200000000001,0,0,8,0.8
0,0,29072,2907.2000000000003,0,0,4,0.4
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,28198,2819.8,0,0,4,0.4
0,0,21675,2167.5,0,0,2,0.2
39903,39903,66263,26577.8,7,7,11,4.6000000000000005
39903,39903,66263,26577.8,7,7,11,4.6000000000000005
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
33360,33360,135692,30249.2,12,12,41,10.1
0,0,21675,2167.5,0,0,2,0.2
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,28416,2841.6000000000004,0,0,4,0.4
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
22561,22561,25376,13818.1,3,3,5,1.9999999999999998
0,0,0,0.0,0,0,0,0.0
12934,12934,52802,11747.2,1,1,4,0.9
12934,12934,52802,11747.2,1,1,4,0.9
0,0,0,0.0,0,0,0,0.0
53500,53500,132390,39989.0,6,6,12,4.199999999999999
53500,53500,132390,39989.0,6,6,12,4.199999999999999
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
25934,25934,33307,16297.699999999999,2,2,3,1.3
0,0,0,0.0,0,0,0,0.0
7780,7780,7780,4668.0,2,2,2,1.2
22963,22963,22963,13777.8,4,4,4,2.4
14168,14168,53811,12465.099999999999,2,2,8,1.8
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
60827,60827,172241,47637.6,6,6,18,4.8
0,0,30529,3052.9,0,0,4,0.4
0,0,0,0.0,0,0,0,0.0
43334,43334,43334,26000.399999999998,4,4,4,2.4
0,0,0,0.0,0,0,0,0.0
34517,34517,46062,21864.7,6,6,8,3.8
0,0,0,0.0,0,0,0,0.0
0,0,12291,1229.1000000000001,0,0,2,0.2
0,0,29477,2947.7000000000003,0,0,4,0.4
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,23902,2390.2000000000003,0,0,4,0.4
9264,9264,9264,5558.4,3,3,3,1.7999999999999998
13886,13886,13886,8331.6,2,2,2,1.2
12296,12296,12296,7377.599999999999,2,2,2,1.2
0,0,28458,2845.8,0,0,4,0.4
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,31972,3197.2000000000003,0,0,4,0.4
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,23603,2360.3,0,0,4,0.4
0,0,0,0.0,0,0,0,0.0
0,0,23602,2360.2000000000003,0,0,4,0.4
0,0,13088,1308.8000000000002,0,0,1,0.1
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
27713,27713,27713,16627.8,4,4,4,2.4
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
13000,13000,52868,11786.8,1,1,4,0.9
13000,13000,52868,11786.8,1,1,4,0.9
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,28727,2872.7000000000003,0,0,2,0.2
33361,33361,84648,25145.3,5,5,15,4.0
33361,33361,84648,25145.3,5,5,15,4.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
29900,29900,53802,20330.2,4,4,8,2.8
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,69006,6900.6,0,0,8,0.8
0,0,69006,6900.6,0,0,8,0.8
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,11816,1181.6000000000001,0,0,2,0.2
0,0,27713,2771.3,0,0,4,0.4
0,0,14363,1436.3000000000002,0,0,2,0.2
28290,28290,71340,21279.0,4,4,10,3.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,39868,3986.8,0,0,3,0.30000000000000004
23712,23712,55489,17404.899999999998,3,3,7,2.1999999999999997
0,0,0,0.0,0,0,0,0.0
0,0,54123,5412.3,0,0,8,0.8
8800,8800,10589,5458.9,6,6,7,3.6999999999999997
0,0,0,0.0,0,0,0,0.0
27840,27840,27840,16704.0,4,4,4,2.4
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,21675,2167.5,0,0,2,0.2
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
26327,26327,26327,15796.199999999999,4,4,4,2.4
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,26478,2647.8,0,0,2,0.2
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
27023,27023,53793,18890.8,4,4,8,2.8
10808,10808,10808,6484.8,1,1,1,0.6
19478,19478,34998,13238.8,4,4,6,2.6
17043,17043,34020,11923.5,2,2,4,1.4
13750,13750,13750,8250.0,2,2,2,1.2
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,26478,2647.8,0,0,2,0.2
0,0,0,0.0,0,0,0,0.0
0,0,16286,1628.6000000000001,0,0,3,0.30000000000000004
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
25934,25934,52714,18238.4,2,2,4,1.4
12934,12934,12934,7760.4,1,1,1,0.6
0,0,58954,5895.400000000001,0,0,8,0.8
0,0,0,0.0,0,0,0,0.0
15953,15953,31972,11173.699999999999,2,2,4,1.4
0,0,0,0.0,0,0,0,0.0
14567,14567,29351,10218.599999999999,2,2,4,1.4
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
12934,12934,52412,11708.2,1,1,4,0.9
0,0,0,0.0,0,0,0,0.0
0,0,23713,2371.3,0,0,4,0.4
25385,25385,25385,15231.0,4,4,4,2.4
3700,3700,3700,2220.0,1,1,1,0.6
27769,27769,41159,18000.399999999998,3,3,4,1.9
21675,21675,21675,13005.0,2,2,2,1.2
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,29759,2975.9,0,0,4,0.4
0,0,0,0.0,0,0,0,0.0
0,0,26478,2647.8,0,0,2,0.2
0,0,14339,1433.9,0,0,2,0.2
0,0,26478,2647.8,0,0,2,0.2
25934,25934,39324,16899.4,2,2,3,1.3
25934,25934,39324,16899.4,2,2,3,1.3
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,28705,2870.5,0,0,4,0.4
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,36386,3638.6000000000004,0,0,4,0.4
0,0,0,0.0,0,0,0,0.0
0,0,57600,5760.0,0,0,8,0.8
0,0,57600,5760.0,0,0,8,0.8
0,0,35936,3593.6000000000004,0,0,4,0.4
0,0,23191,2319.1,0,0,3,0.30000000000000004
0,0,0,0.0,0,0,0,0.0
14849,14849,29700,10394.5,2,2,4,1.4
0,0,24031,2403.1,0,0,4,0.4
0,0,0,0.0,0,0,0,0.0
0,0,21675,2167.5,0,0,2,0.2
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
26770,26770,26770,16062.0,4,4,4,2.4
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,31176,3117.6000000000004,0,0,4,0.4
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
25934,25934,25934,15560.4,2,2,2,1.2
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,34105,3410.5,0,0,4,0.4
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
18647,18647,18647,11188.199999999999,3,3,3,1.7999999999999998
38868,38868,51956,24629.6,3,3,4,1.9
12867,12867,12867,7720.2,3,3,3,1.7999999999999998
0,0,0,0.0,0,0,0,0.0
15905,15905,31869,11139.4,2,2,4,1.4
0,0,21675,2167.5,0,0,2,0.2
0,0,29644,2964.4,0,0,4,0.4
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
14683,14683,29608,10302.3,2,2,4,1.4
28705,28705,70800,21432.5,4,4,9,2.9
0,0,4043,404.3,0,0,1,0.1
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
28922,28922,28922,17353.2,4,4,4,2.4
0,0,0,0.0,0,0,0,0.0
3203,3203,16291,3230.6000000000004,2,2,3,1.3
12647,12647,25319,8855.4,2,2,4,1.4
0,0,0,0.0,0,0,0,0.0
0,0,30444,3044.4,0,0,4,0.4
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
87709,87709,203074,64161.9,12,12,28,8.799999999999999
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,10808,1080.8,0,0,1,0.1
0,0,0,0.0,0,0,0,0.0
14983,14983,29900,10481.5,2,2,4,1.4
0,0,0,0.0,0,0,0,0.0
32719,32719,43586,20718.1,5,5,6,3.1
25385,25385,25385,15231.0,4,4,4,2.4
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,26478,2647.8,0,0,2,0.2
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
14261,14261,51435,12274.0,4,4,15,3.5
25934,25934,51868,18153.8,2,2,4,1.4
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
23377,23377,48456,16534.1,3,3,7,2.1999999999999997
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,28705,2870.5,0,0,4,0.4
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
42792,42792,85139,29909.9,11,11,28,8.3
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
6038,6038,6038,3622.7999999999997,2,2,2,1.2
29956,29956,29956,17973.6,5,5,5,3.0
3396,3396,25071,4205.1,2,2,4,1.4
0,0,26478,2647.8,0,0,2,0.2
23884,23884,47781,16720.1,4,4,8,2.8
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,72659,7265.900000000001,0,0,10,1.0
17129,17129,31980,11762.5,2,2,4,1.4
81297,81297,146432,55291.7,10,10,18,6.8
12116,12116,24291,8487.099999999999,2,2,4,1.4
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
18157,18157,18157,10894.199999999999,8,8,8,4.8
19662,19662,19662,11797.199999999999,3,3,3,1.7999999999999998
0,0,0,0.0,0,0,0,0.0
0,0,29700,2970.0,0,0,4,0.4
0,0,0,0.0,0,0,0,0.0
34020,34020,34020,20412.0,4,4,4,2.4
0,0,0,0.0,0,0,0,0.0
38868,38868,38868,23320.8,3,3,3,1.7999999999999998
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,32315,3231.5,0,0,4,0.4
0,0,28705,2870.5,0,0,4,0.4
0,0,7202,720.2,0,0,5,0.5
61464,61464,117202,42452.200000000004,10,10,18,6.8
0,0,0,0.0,0,0,0,0.0
0,0,26478,2647.8,0,0,2,0.2
12267,12267,24475,8581.0,2,2,4,1.4
0,0,0,0.0,0,0,0,0.0
14475,14475,69192,14156.7,3,3,10,2.5
27475,27475,97706,23508.1,4,4,14,3.4
13390,13390,47287,11423.7,1,1,4,0.9
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,26478,2647.8,0,0,2,0.2
0,0,27869,2786.9,0,0,4,0.4
0,0,28705,2870.5,0,0,4,0.4
0,0,0,0.0,0,0,0,0.0
28131,28131,88459,22911.399999999998,4,4,11,3.1
28131,28131,88459,22911.399999999998,4,4,11,3.1
61180,61180,112511,41841.1,10,10,19,6.9
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,27497,2749.7000000000003,0,0,3,0.30000000000000004
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
24494,24494,50206,17267.6,11,11,15,7.0
0,0,0,0.0,0,0,0,0.0
32483,32483,32483,19489.8,3,3,3,1.7999999999999998
12934,12934,39412,10408.2,1,1,3,0.8
12934,12934,39412,10408.2,1,1,3,0.8
12934,12934,39412,10408.2,1,1,3,0.8
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,48882,4888.2,0,0,8,0.8
0,0,0,0.0,0,0,0,0.0
0,0,26478,2647.8,0,0,2,0.2
0,0,27640,2764.0,0,0,4,0.4
25934,25934,25934,15560.4,2,2,2,1.2
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
0,0,17654,1765.4,0,0,3,0.30000000000000004
0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0
